fecha,grupo,pedidos,ventas_eur,ventas_moda_belleza_eur,ventas_hogar_electronica_eur,ventas_alimentacion_hosteleria_eur,ticket_medio_eur,pct_recogida_en_tienda
2025-04-09,C,1144,67679.71,29978.93,29524.71,8176.07,59.16,0.323
2025-04-09,D,694,44211.47,20090.12,21345.75,2775.61,63.71,0.313
2025-04-09,E,1136,69319.85,31689.07,34461.87,3168.91,61.02,0.411
2025-04-10,A,5160,326070.64,163359.45,149746.16,12965.04,63.19,0.287
2025-04-10,B,2584,180613.13,86847.0,85892.64,7873.49,69.9,0.275
2025-04-10,C,1220,68161.14,30192.19,29734.73,8234.23,55.87,0.314
2025-04-10,D,827,47863.08,21749.44,23108.78,3004.86,57.88,0.36
2025-04-10,E,1239,73565.1,33629.76,36572.36,3362.98,59.37,0.366
2025-04-11,A,4523,269155.39,134845.25,123608.14,10702.0,59.51,0.271
2025-04-11,B,2593,159155.69,76529.29,75688.31,6938.09,61.38,0.279
2025-04-11,C,1091,66724.03,29555.61,29107.8,8060.62,61.16,0.26
2025-04-11,D,644,39765.2,18069.69,19199.05,2496.47,61.75,0.243
2025-04-11,E,1045,66139.67,30235.28,32880.86,3023.53,63.29,0.421
2025-04-12,A,5151,314357.5,157491.23,144366.96,12499.3,61.03,0.313
2025-04-12,B,2755,163889.59,78805.56,77939.57,7144.46,59.49,0.313
2025-04-12,C,1061,64645.76,28635.03,28201.17,7809.55,60.93,0.357
2025-04-12,D,573,39437.16,17920.62,19040.66,2475.88,68.83,0.326
2025-04-12,E,969,60464.96,27641.13,30059.72,2764.11,62.4,0.385
2025-04-13,A,3865,249678.08,125087.23,114663.29,9927.56,64.6,0.299
2025-04-13,B,2966,175780.33,84523.17,83594.34,7662.81,59.27,0.287
2025-04-13,C,943,57954.99,25671.34,25282.38,7001.27,61.46,0.291
2025-04-13,D,712,46528.46,21142.98,22464.41,2921.07,65.35,0.262
2025-04-13,E,904,58639.71,26806.73,29152.31,2680.67,64.87,0.376
2025-04-14,A,4139,241796.21,121138.46,111043.59,9614.16,58.42,0.265
2025-04-14,B,2937,179842.04,86476.22,85525.93,7839.88,61.23,0.271
2025-04-14,C,1439,91398.16,40485.09,39871.68,11041.39,63.52,0.289
2025-04-14,D,972,58391.83,26533.81,28192.17,3665.86,60.07,0.297
2025-04-14,E,1383,77347.9,35359.04,38452.96,3535.9,55.93,0.362
2025-04-15,A,4500,290878.8,145728.54,133584.5,11565.76,64.64,0.236
2025-04-15,B,2507,163461.79,78599.86,77736.12,7125.81,65.2,0.268
2025-04-15,C,1007,68409.51,30302.2,29843.08,8264.24,67.93,0.25
2025-04-15,D,921,56274.92,25571.86,27170.1,3532.95,61.1,0.298
2025-04-15,E,929,64580.83,29522.67,32105.9,2952.27,69.52,0.38
2025-04-16,A,4511,306412.93,153511.05,140718.46,12183.42,67.93,0.287
2025-04-16,B,1995,131034.96,63007.56,62315.17,5712.22,65.68,0.264
2025-04-16,C,1153,77291.57,34236.53,33717.8,9337.24,67.04,0.325
2025-04-16,D,857,54015.85,24545.32,26079.4,3391.13,63.03,0.304
2025-04-16,E,1168,65586.98,29982.62,32606.1,2998.26,56.15,0.443
2025-04-17,A,3475,231370.32,115915.15,106255.55,9199.62,66.58,0.235
2025-04-17,B,2800,162541.74,78157.45,77298.58,7085.7,58.05,0.339
2025-04-17,C,1080,72276.69,32015.18,31530.1,8731.41,66.92,0.305
2025-04-17,D,730,43638.2,19829.62,21068.97,2739.62,59.78,0.3
2025-04-17,E,1192,73709.39,33695.72,36644.1,3369.57,61.84,0.413
2025-04-18,A,4724,269517.77,135026.79,123774.56,10716.41,57.05,0.321
2025-04-18,B,2361,153787.28,73947.91,73135.3,6704.07,65.14,0.279
2025-04-18,C,1009,70321.55,31149.14,30677.18,8495.22,69.69,0.229
2025-04-18,D,692,39427.95,17916.44,19036.22,2475.3,56.98,0.295
2025-04-18,E,1144,70371.11,32169.65,34984.49,3216.96,61.51,0.476
2025-04-19,A,3583,224537.42,112491.91,103117.58,8927.93,62.67,0.284
2025-04-19,B,2662,162952.65,78355.04,77493.99,7103.62,61.21,0.26
2025-04-19,C,1087,65641.14,29075.94,28635.4,7929.8,60.39,0.257
2025-04-19,D,616,38227.22,17370.81,18456.49,2399.92,62.06,0.294
2025-04-19,E,995,55828.4,25521.55,27754.69,2552.16,56.11,0.402
2025-04-20,A,3946,265267.92,132897.65,121822.84,10547.43,67.22,0.295
2025-04-20,B,3031,170999.49,82224.33,81320.76,7454.4,56.42,0.283
2025-04-20,C,1147,72106.56,31939.82,31455.88,8710.86,62.87,0.318
2025-04-20,D,684,41296.19,18765.38,19938.22,2592.59,60.37,0.284
2025-04-20,E,1202,74761.74,34176.8,37167.27,3417.68,62.2,0.426
2025-04-21,A,5285,308881.65,154747.86,141852.21,12281.58,58.44,0.283
2025-04-21,B,3005,184304.13,88621.8,87647.94,8034.39,61.33,0.322
2025-04-21,C,1330,82583.41,36580.57,36026.32,9976.52,62.09,0.289
2025-04-21,D,748,49476.45,22482.57,23887.73,3106.15,66.14,0.288
2025-04-21,E,906,56536.24,25845.14,28106.59,2584.51,62.4,0.412
2025-04-22,A,5324,289853.35,145214.8,133113.57,11524.98,54.44,0.265
2025-04-22,B,2562,157806.03,75880.31,75046.46,6879.26,61.59,0.257
2025-04-22,C,1093,64529.41,28583.5,28150.41,7795.5,59.04,0.248
2025-04-22,D,553,36292.95,16491.86,17522.6,2278.48,65.63,0.276
2025-04-22,E,1184,76356.97,34906.04,37960.32,3490.6,64.49,0.44
2025-04-23,A,3649,242364.06,121422.95,111304.37,9636.74,66.42,0.293
2025-04-23,B,3263,203705.51,97950.87,96874.48,8880.16,62.43,0.271
2025-04-23,C,1113,72638.43,32175.41,31687.91,8775.11,65.26,0.25
2025-04-23,D,643,44352.5,20154.2,21413.84,2784.46,68.98,0.32
2025-04-23,E,933,56416.65,25790.47,28047.14,2579.05,60.47,0.404
2025-04-24,A,3511,219102.79,109769.19,100621.76,8711.84,62.4,0.291
2025-04-24,B,3091,177791.75,85490.35,84550.9,7750.5,57.52,0.238
2025-04-24,C,1654,90494.34,40084.74,39477.4,10932.2,54.71,0.321
2025-04-24,D,774,46581.35,21167.01,22489.95,2924.39,60.18,0.267
2025-04-24,E,926,64419.55,29448.94,32025.72,2944.89,69.57,0.406
2025-04-25,A,4467,304578.29,152591.9,139875.91,12110.47,68.18,0.317
2025-04-25,B,2680,159661.65,76772.58,75928.92,6960.15,59.58,0.187
2025-04-25,C,920,63830.62,28273.97,27845.57,7711.08,69.38,0.249
2025-04-25,D,439,29236.21,13285.21,14115.54,1835.46,66.6,0.208
2025-04-25,E,845,48303.8,22081.74,24013.89,2208.17,57.16,0.439
2025-04-26,A,4201,245894.76,123191.81,112925.82,9777.13,58.53,0.289
2025-04-26,B,2823,160745.31,77293.65,76444.27,7007.39,56.94,0.296
2025-04-26,C,1412,84666.07,37503.09,36934.86,10228.12,59.96,0.278
2025-04-26,D,712,39343.94,17878.26,18995.65,2470.02,55.26,0.253
2025-04-26,E,817,46022.74,21038.97,22879.88,2103.9,56.33,0.39
2025-04-27,A,3573,232676.36,116569.47,106855.34,9251.54,65.12,0.244
2025-04-27,B,2294,131841.41,63395.34,62698.69,5747.38,57.47,0.282
2025-04-27,C,1250,76855.87,34043.54,33527.73,9284.6,61.48,0.304
2025-04-27,D,755,45827.5,20824.46,22125.98,2877.06,60.7,0.314
2025-04-27,E,1090,64997.4,29713.1,32312.99,2971.31,59.63,0.431
2025-04-28,A,4637,299372.49,149983.83,137485.18,11903.48,64.56,0.278
2025-04-28,B,2452,161158.44,77492.3,76640.74,7025.4,65.73,0.258
2025-04-28,C,1607,83546.37,37007.11,36446.4,10092.85,51.99,0.278
2025-04-28,D,751,43226.17,19642.38,20870.03,2713.75,57.56,0.256
2025-04-28,E,863,56220.03,25700.58,27949.39,2570.06,65.14,0.355
2025-04-29,A,4831,284811.19,142688.71,130797.98,11324.5,58.95,0.239
2025-04-29,B,2448,157258.13,75616.85,74785.9,6855.37,64.24,0.301
2025-04-29,C,1296,78424.76,34738.49,34212.14,9474.13,60.51,0.278
2025-04-29,D,556,34594.81,15720.21,16702.72,2171.87,62.22,0.266
2025-04-29,E,1194,72215.2,33012.66,35901.27,3301.27,60.48,0.427
2025-04-30,A,5516,317603.91,159117.66,145857.86,12628.39,57.58,0.266
2025-04-30,B,3295,205327.26,98730.68,97645.73,8950.86,62.31,0.305
2025-04-30,C,1141,68306.46,30256.55,29798.12,8251.79,59.87,0.27
2025-04-30,D,796,52157.15,23700.71,25182.0,3274.44,65.52,0.243
2025-04-30,E,1061,72940.92,33344.42,36262.06,3334.44,68.75,0.387
2025-05-01,A,4171,284169.75,142367.35,130503.41,11299.0,68.13,0.271
2025-05-01,B,2967,172742.48,83062.44,82149.66,7530.39,58.22,0.316
2025-05-01,C,1248,77152.23,34174.81,33657.01,9320.4,61.82,0.265
2025-05-01,D,784,45305.53,20587.26,21873.97,2844.29,57.79,0.293
2025-05-01,E,1001,61568.97,28145.82,30608.58,2814.58,61.51,0.408
2025-05-02,A,4691,292006.81,146293.67,134102.53,11610.61,62.25,0.303
2025-05-02,B,2203,130853.39,62920.26,62228.83,5704.31,59.4,0.239
2025-05-02,C,1111,66512.67,29461.99,29015.59,8035.09,59.87,0.27
2025-05-02,D,726,47548.11,21606.32,22956.71,2985.08,65.49,0.339
2025-05-02,E,929,58011.03,26519.33,28839.77,2651.93,62.44,0.388
2025-05-03,A,3564,219144.81,109790.24,100641.06,8713.51,61.49,0.283
2025-05-03,B,2171,145793.16,70103.98,69333.6,6355.58,67.15,0.255
2025-05-03,C,1070,62188.08,27546.4,27129.03,7512.65,58.12,0.255
2025-05-03,D,638,38188.32,17353.14,18437.71,2397.47,59.86,0.259
2025-05-03,E,1054,65328.05,29864.25,32477.38,2986.43,61.98,0.386
2025-05-04,A,3556,236153.87,118311.68,108452.37,9389.82,66.41,0.301
2025-05-04,B,2365,144477.92,69471.55,68708.12,6298.24,61.09,0.306
2025-05-04,C,864,53123.96,23531.42,23174.88,6417.66,61.49,0.316
2025-05-04,D,570,38274.63,17392.36,18479.38,2402.89,67.15,0.307
2025-05-04,E,894,53162.12,24302.68,26429.17,2430.27,59.47,0.406
2025-05-05,A,3612,215672.8,108050.79,99046.55,8575.46,59.71,0.285
2025-05-05,B,2539,155357.55,74702.97,73882.06,6772.52,61.19,0.274
2025-05-05,C,974,66143.34,29298.39,28854.48,7990.47,67.91,0.283
2025-05-05,D,706,44623.83,20277.5,21544.84,2801.5,63.21,0.248
2025-05-05,E,784,49367.67,22568.08,24542.78,2256.81,62.97,0.422
2025-05-06,A,4242,266378.27,133453.92,122332.76,10591.58,62.8,0.257
2025-05-06,B,3143,197467.39,94951.29,93907.87,8608.22,62.83,0.262
2025-05-06,C,1495,84511.14,37434.46,36867.28,10209.4,56.53,0.311
2025-05-06,D,817,54233.15,24644.06,26184.32,3404.77,66.38,0.227
2025-05-06,E,1000,62313.27,28486.07,30978.6,2848.61,62.31,0.444
2025-05-07,A,5039,327874.1,164262.97,150574.39,13036.74,65.07,0.278
2025-05-07,B,3018,191520.28,92091.65,91079.66,8348.97,63.46,0.321
2025-05-07,C,1174,69818.18,30926.18,30457.6,8434.41,59.47,0.231
2025-05-07,D,625,41711.32,18954.02,20138.65,2618.65,66.74,0.306
2025-05-07,E,1093,64399.07,29439.57,32015.54,2943.96,58.92,0.448
2025-05-08,A,4624,285812.0,143190.11,131257.6,11364.29,61.81,0.313
2025-05-08,B,2960,192763.32,92689.37,91670.8,8403.16,65.12,0.326
2025-05-08,C,872,59078.72,26169.1,25772.59,7137.03,67.75,0.286
2025-05-08,D,764,46845.11,21286.87,22617.3,2940.95,61.32,0.259
2025-05-08,E,1177,65913.54,30131.9,32768.44,3013.19,56.0,0.424
2025-05-09,A,4047,250667.09,125582.72,115117.49,9966.88,61.94,0.238
2025-05-09,B,3065,174265.83,83794.93,82874.11,7596.79,56.86,0.251
2025-05-09,C,849,52141.96,23096.44,22746.49,6299.03,61.42,0.257
2025-05-09,D,608,38185.14,17351.69,18436.17,2397.27,62.8,0.321
2025-05-09,E,951,59014.99,26978.28,29338.88,2697.83,62.06,0.366
2025-05-10,A,4285,255468.05,127987.97,117322.31,10157.78,59.62,0.253
2025-05-10,B,2301,139919.92,67279.85,66540.51,6099.55,60.81,0.285
2025-05-10,C,1092,67980.57,30112.2,29655.95,8212.42,62.25,0.278
2025-05-10,D,727,46129.74,20961.8,22271.91,2896.04,63.45,0.307
2025-05-10,E,946,58004.69,26516.43,28836.62,2651.64,61.32,0.402
2025-05-11,A,3932,259387.24,129951.46,119122.17,10313.61,65.97,0.293
2025-05-11,B,1891,121352.46,58351.78,57710.55,5290.13,64.17,0.292
2025-05-11,C,1222,69006.86,30566.8,30103.66,8336.4,56.47,0.257
2025-05-11,D,611,37400.56,16995.17,18057.37,2348.02,61.21,0.298
2025-05-11,E,911,54405.42,24871.05,27047.26,2487.1,59.72,0.447
2025-05-12,A,5209,336439.53,168554.2,154508.01,13377.32,64.59,0.312
2025-05-12,B,2838,169850.25,81671.72,80774.23,7404.3,59.85,0.235
2025-05-12,C,1246,76572.03,33917.81,33403.91,9250.31,61.45,0.268
2025-05-12,D,627,40578.77,18439.38,19591.84,2547.55,64.72,0.343
2025-05-12,E,1122,71183.31,32540.94,35388.27,3254.09,63.44,0.398
2025-05-13,A,4906,295892.33,148240.29,135886.94,11765.1,60.31,0.284
2025-05-13,B,3023,182966.38,87978.55,87011.75,7976.08,60.52,0.293
2025-05-13,C,1094,71866.81,31833.62,31351.29,8681.9,65.69,0.313
2025-05-13,D,774,43945.06,19969.06,21217.12,2758.88,56.78,0.276
2025-05-13,E,1209,73629.54,33659.22,36604.4,3365.92,60.9,0.427
2025-05-14,A,4773,275811.31,138179.82,126664.84,10966.65,57.79,0.333
2025-05-14,B,2763,165919.71,79781.74,78905.02,7232.96,60.05,0.236
2025-05-14,C,1142,70590.95,31268.47,30794.71,8527.77,61.81,0.256
2025-05-14,D,679,41324.57,18778.28,19951.92,2594.37,60.86,0.306
2025-05-14,E,1168,68154.12,31156.17,33882.33,3115.62,58.35,0.438
2025-05-15,A,3749,239057.19,119766.22,109785.71,9505.26,63.77,0.254
2025-05-15,B,2488,158261.71,76099.42,75263.16,6899.12,63.61,0.276
2025-05-15,C,1141,65937.31,29207.13,28764.6,7965.58,57.79,0.285
2025-05-15,D,754,48677.83,22119.67,23502.15,3056.01,64.56,0.33
2025-05-15,E,1098,67626.56,30915.0,33620.06,3091.5,61.59,0.436
2025-05-16,A,3483,229377.97,114917.0,105340.58,9120.4,65.86,0.271
2025-05-16,B,2139,131193.65,63083.87,62390.64,5719.14,61.33,0.32
2025-05-16,C,1033,70444.32,31203.52,30730.74,8510.05,68.19,0.271
2025-05-16,D,772,46611.42,21180.68,22504.47,2926.28,60.38,0.231
2025-05-16,E,1009,67233.43,30735.28,33424.62,3073.53,66.63,0.368
2025-05-17,A,2882,177749.7,89051.54,81630.58,7067.58,61.68,0.285
2025-05-17,B,2991,178842.0,85995.36,85050.36,7796.28,59.79,0.27
2025-05-17,C,961,61140.98,27082.58,26672.24,7386.16,63.62,0.263
2025-05-17,D,758,40469.21,18389.6,19538.95,2540.67,53.39,0.281
2025-05-17,E,1028,66687.29,30485.62,33153.11,3048.56,64.87,0.427
2025-05-18,A,4001,244902.87,122694.88,112470.3,9737.69,61.21,0.304
2025-05-18,B,2272,141228.88,67909.26,67163.01,6156.61,62.16,0.296
2025-05-18,C,1019,61747.3,27351.15,26936.74,7459.41,60.6,0.255
2025-05-18,D,633,40791.84,18536.2,19694.71,2560.92,64.44,0.249
2025-05-18,E,948,56790.2,25961.23,28232.84,2596.12,59.91,0.435
2025-05-19,A,4692,286565.58,143567.64,131603.67,11394.26,61.08,0.327
2025-05-19,B,2673,155887.63,74957.86,74134.14,6795.63,58.32,0.297
2025-05-19,C,1257,75287.42,33348.79,32843.5,9095.12,59.89,0.267
2025-05-19,D,755,46516.7,21137.63,22458.74,2920.33,61.61,0.285
2025-05-19,E,1048,69629.54,31830.65,34615.83,3183.06,66.44,0.42
2025-05-20,A,4941,279775.43,140165.82,128485.34,11124.27,56.62,0.296
2025-05-20,B,2895,168541.69,81042.51,80151.93,7347.26,58.22,0.301
2025-05-20,C,1569,87304.99,38672.01,38086.07,10546.91,55.64,0.295
2025-05-20,D,701,42903.21,19495.63,20714.11,2693.48,61.2,0.244
2025-05-20,E,1238,75568.96,34545.81,37568.57,3454.58,61.04,0.388
2025-05-21,A,3561,232464.62,116463.39,106758.11,9243.13,65.28,0.277
2025-05-21,B,2632,166273.54,79951.87,79073.28,7248.38,63.17,0.281
2025-05-21,C,1131,77563.45,34356.96,33836.4,9370.08,68.58,0.296
2025-05-21,D,683,40899.9,18585.31,19746.89,2567.71,59.88,0.327
2025-05-21,E,1092,64088.61,29297.65,31861.19,2929.76,58.69,0.382
2025-05-22,A,3848,255455.9,127981.88,117316.73,10157.29,66.39,0.243
2025-05-22,B,3454,219970.31,105771.72,104609.39,9589.19,63.69,0.31
2025-05-22,C,1513,87616.26,38809.89,38221.86,10584.51,57.91,0.301
2025-05-22,D,620,40498.43,18402.88,19553.05,2542.5,65.32,0.286
2025-05-22,E,1046,68724.9,31417.1,34166.1,3141.71,65.7,0.397
2025-05-23,A,4207,248831.71,124663.2,114274.6,9893.9,59.15,0.266
2025-05-23,B,2377,149795.55,72028.51,71236.98,6530.06,63.02,0.299
2025-05-23,C,990,59403.72,26313.06,25914.38,7176.29,60.0,0.305
2025-05-23,D,594,38543.83,17514.68,18609.35,2419.79,64.89,0.255
2025-05-23,E,1146,69376.06,31714.77,34489.81,3171.48,60.54,0.454
2025-05-24,A,5248,307106.41,153858.48,141036.94,12210.99,58.52,0.297
2025-05-24,B,2335,134991.01,64909.81,64196.52,5884.68,57.81,0.268
2025-05-24,C,961,65967.61,29220.55,28777.82,7969.24,68.64,0.229
2025-05-24,D,739,45699.87,20766.46,22064.36,2869.05,61.84,0.305
2025-05-24,E,756,48038.81,21960.6,23882.15,2196.06,63.54,0.357
2025-05-25,A,4157,257775.77,129144.13,118382.11,10249.53,62.01,0.263
2025-05-25,B,2296,138105.69,66407.49,65677.74,6020.46,60.15,0.288
2025-05-25,C,995,59756.51,26469.33,26068.28,7218.91,60.06,0.272
2025-05-25,D,699,42202.56,19177.25,20375.83,2649.49,60.38,0.271
2025-05-25,E,717,46129.2,21087.63,22932.8,2108.76,64.34,0.414
2025-05-26,A,4827,287077.35,143824.04,131838.7,11414.61,59.47,0.248
2025-05-26,B,2776,172630.94,83008.8,82096.61,7525.52,62.19,0.282
2025-05-26,C,1335,84197.73,37295.64,36730.55,10171.54,63.07,0.292
2025-05-26,D,642,38139.87,17331.12,18414.32,2394.43,59.41,0.327
2025-05-26,E,1113,63572.29,29061.62,31604.51,2906.16,57.12,0.381
2025-05-27,A,4283,285025.36,142796.0,130896.34,11333.02,66.55,0.281
2025-05-27,B,2959,182433.35,87722.25,86758.26,7952.84,61.65,0.256
2025-05-27,C,1246,64285.43,28475.43,28043.98,7766.03,51.59,0.26
2025-05-27,D,668,39765.04,18069.61,19198.96,2496.46,59.53,0.257
2025-05-27,E,832,53230.56,24333.97,26463.19,2433.4,63.98,0.398
2025-05-28,A,3759,246912.77,123701.83,113393.34,9817.61,65.69,0.312
2025-05-28,B,3177,188341.0,90562.91,89567.71,8210.37,59.28,0.274
2025-05-28,C,1247,71453.06,31650.35,31170.8,8631.91,57.3,0.271
2025-05-28,D,861,53856.58,24472.94,26002.5,3381.13,62.55,0.206
2025-05-28,E,1079,62439.62,28543.83,31041.41,2854.38,57.87,0.41
2025-05-29,A,5848,350204.22,175450.22,160829.37,13924.62,59.88,0.265
2025-05-29,B,2906,176331.43,84788.16,83856.43,7686.84,60.68,0.325
2025-05-29,C,1166,72585.49,32151.96,31664.81,8768.72,62.25,0.312
2025-05-29,D,907,52384.53,23804.03,25291.78,3288.71,57.76,0.26
2025-05-29,E,824,57687.12,26371.25,28678.74,2637.13,70.01,0.446
2025-05-30,A,4026,235734.59,118101.62,108259.82,9373.14,58.55,0.28
2025-05-30,B,2375,140988.48,67793.67,67048.68,6146.13,59.36,0.258
2025-05-30,C,1137,70519.24,31236.71,30763.43,8519.1,62.02,0.257
2025-05-30,D,603,38451.99,17472.95,18565.01,2414.03,63.77,0.335
2025-05-30,E,967,57599.99,26331.43,28635.43,2633.14,59.57,0.378
2025-05-31,A,3979,251982.48,126241.72,115721.58,10019.18,63.33,0.254
2025-05-31,B,2437,150107.76,72178.63,71385.46,6543.67,61.6,0.315
2025-05-31,C,1295,79041.54,35011.69,34481.21,9548.64,61.04,0.232
2025-05-31,D,637,40852.56,18563.79,19724.03,2564.73,64.13,0.273
2025-05-31,E,869,52778.88,24127.49,26238.64,2412.75,60.74,0.412
2025-06-01,A,5237,321245.83,160942.25,147530.39,12773.19,61.34,0.333
2025-06-01,B,2625,160221.02,77041.55,76194.94,6984.54,61.04,0.31
2025-06-01,C,1150,69019.06,30572.2,30108.99,8337.87,60.02,0.216
2025-06-01,D,570,37400.24,16995.03,18057.21,2348.0,65.61,0.286
2025-06-01,E,899,58454.73,26722.16,29060.35,2672.22,65.02,0.421
2025-06-02,A,4430,274601.26,137573.59,126109.13,10918.54,61.99,0.253
2025-06-02,B,3029,173734.63,83539.5,82621.49,7573.64,57.36,0.312
2025-06-02,C,1421,90183.74,39947.16,39341.9,10894.68,63.46,0.21
2025-06-02,D,708,43969.66,19980.23,21229.0,2760.43,62.1,0.264
2025-06-02,E,1077,64224.43,29359.74,31928.72,2935.97,59.63,0.488
2025-06-03,A,4125,259945.59,130231.19,119378.59,10335.81,63.02,0.206
2025-06-03,B,2838,169079.79,81301.24,80407.82,7370.72,59.58,0.284
2025-06-03,C,1424,93615.79,41467.4,40839.1,11309.29,65.74,0.305
2025-06-03,D,817,50521.58,22957.49,24392.33,3171.76,61.84,0.327
2025-06-03,E,947,57620.98,26341.02,28645.86,2634.1,60.85,0.411
2025-06-04,A,4190,260657.95,130588.08,119705.74,10364.13,62.21,0.241
2025-06-04,B,3509,209736.93,100851.05,99742.79,9143.09,59.77,0.237
2025-06-04,C,1287,71417.41,31634.56,31155.25,8627.61,55.49,0.247
2025-06-04,D,844,52530.94,23870.56,25362.47,3297.91,62.24,0.286
2025-06-04,E,1021,65396.1,29895.36,32511.2,2989.54,64.05,0.398
2025-06-05,A,5884,342707.97,171694.65,157386.76,13626.56,58.24,0.237
2025-06-05,B,3136,201955.2,97109.24,96042.1,8803.86,64.4,0.266
2025-06-05,C,1344,88287.55,39107.24,38514.7,10665.61,65.69,0.252
2025-06-05,D,849,54570.59,24797.4,26347.23,3425.96,64.28,0.298
2025-06-05,E,1011,63708.28,29123.79,31672.12,2912.38,63.02,0.444
2025-06-06,A,4033,242286.6,121384.14,111268.8,9633.66,60.08,0.31
2025-06-06,B,2861,171849.29,82632.95,81724.89,7491.45,60.07,0.264
2025-06-06,C,1283,78343.73,34702.59,34176.8,9464.34,61.06,0.306
2025-06-06,D,736,47451.79,21562.55,22910.21,2979.04,64.47,0.25
2025-06-06,E,882,57782.47,26414.84,28726.14,2641.48,65.51,0.411
2025-06-07,A,3510,193015.97,96699.85,88641.53,7674.59,54.99,0.307
2025-06-07,B,2359,149047.32,71668.72,70881.16,6497.44,63.18,0.304
2025-06-07,C,1386,76059.19,33690.65,33180.18,9188.36,54.88,0.306
2025-06-07,D,844,48982.72,22258.21,23649.35,3075.15,58.04,0.28
2025-06-07,E,1018,62999.51,28799.78,31319.76,2879.98,61.89,0.425
2025-06-08,A,4256,255282.47,127894.99,117237.08,10150.4,59.98,0.266
2025-06-08,B,2538,152249.47,73208.46,72403.97,6637.03,59.99,0.324
2025-06-08,C,1076,72303.4,32027.01,31541.75,8734.64,67.2,0.301
2025-06-08,D,744,50055.27,22745.59,24167.19,3142.48,67.28,0.258
2025-06-08,E,880,57045.44,26077.92,28359.73,2607.79,64.82,0.378
2025-06-09,A,4672,291868.31,146224.28,134038.93,11605.1,62.47,0.251
2025-06-09,B,2913,156794.92,75394.12,74565.62,6835.18,53.83,0.359
2025-06-09,C,1193,76882.6,34055.38,33539.39,9287.83,64.44,0.282
2025-06-09,D,840,49879.81,22665.86,24082.48,3131.47,59.38,0.328
2025-06-09,E,1282,78200.17,35748.65,38876.66,3574.87,61.0,0.415
2025-06-10,A,4711,302632.5,151617.08,138982.32,12033.1,64.24,0.3
2025-06-10,B,2680,178368.0,85767.44,84824.94,7775.62,66.56,0.315
2025-06-10,C,1278,78605.42,34818.51,34290.95,9495.96,61.51,0.309
2025-06-10,D,993,55095.35,25035.85,26600.59,3458.9,55.48,0.26
2025-06-10,E,1363,78408.75,35844.0,38980.35,3584.4,57.53,0.351
2025-06-11,A,5019,290702.32,145640.13,133503.45,11558.74,57.92,0.25
2025-06-11,B,3639,205651.37,98886.52,97799.86,8964.99,56.51,0.323
2025-06-11,C,1021,69132.47,30622.44,30158.46,8351.57,67.71,0.257
2025-06-11,D,998,60939.25,27691.38,29422.09,3825.78,61.06,0.294
2025-06-11,E,1315,84580.93,38665.57,42048.8,3866.56,64.32,0.398
2025-06-12,A,4909,309908.84,155262.48,142323.94,12322.42,63.13,0.296
2025-06-12,B,2778,184534.18,88732.42,87757.34,8044.42,66.43,0.278
2025-06-12,C,1369,81163.32,35951.54,35406.82,9804.96,59.29,0.286
2025-06-12,D,841,49762.63,22612.61,24025.9,3124.11,59.17,0.274
2025-06-12,E,990,63593.41,29071.27,31615.01,2907.13,64.24,0.425
2025-06-13,A,3864,267695.15,134113.67,122937.53,10643.94,69.28,0.275
2025-06-13,B,2171,137836.35,66277.98,65549.65,6008.72,63.49,0.326
2025-06-13,C,1158,62164.52,27535.96,27118.75,7509.81,53.68,0.25
2025-06-13,D,725,45008.12,20452.12,21730.38,2825.62,62.08,0.283
2025-06-13,E,1097,68527.39,31326.81,34067.9,3132.68,62.47,0.411
2025-06-14,A,4311,248801.56,124648.1,114260.76,9892.71,57.71,0.304
2025-06-14,B,2569,161650.28,77728.8,76874.64,7046.84,62.92,0.269
2025-06-14,C,1221,71404.12,31628.67,31149.45,8626.0,58.48,0.276
2025-06-14,D,689,45462.52,20658.6,21949.77,2854.15,65.98,0.292
2025-06-14,E,861,50337.92,23011.62,25025.14,2301.16,58.46,0.397
2025-06-15,A,4264,248427.95,124460.92,114089.18,9877.85,58.26,0.296
2025-06-15,B,2172,135427.3,65119.6,64404.0,5903.7,62.35,0.307
2025-06-15,C,943,65041.5,28810.33,28373.81,7857.36,68.97,0.28
2025-06-15,D,706,45218.0,20547.49,21831.71,2838.8,64.05,0.311
2025-06-15,E,1003,63554.06,29053.29,31595.45,2905.33,63.36,0.412
2025-06-16,A,4888,260021.47,130269.21,119413.44,10338.83,53.2,0.28
2025-06-16,B,2347,161677.04,77741.67,76887.37,7048.01,68.89,0.291
2025-06-16,C,1374,76205.47,33755.44,33244.0,9206.03,55.46,0.274
2025-06-16,D,539,35296.91,16039.25,17041.71,2215.95,65.49,0.29
2025-06-16,E,1199,73006.08,33374.21,36294.45,3337.42,60.89,0.463
