mes,matricula,grupo,tipo,km,km_en_vacio,litros,coste_eur,co2e_kg
2025-01-01,RN-BCN-R007,B,rigido,3686.6,774.2,995.4,1413.42,2667.6
2025-02-01,RN-BCN-R007,B,rigido,3782.3,794.3,1021.2,1450.12,2736.8
2025-03-01,RN-BCN-R007,B,rigido,3960.0,831.6,1069.2,1518.26,2865.4
2025-04-01,RN-BCN-R007,B,rigido,4073.7,855.5,1099.9,1561.86,2947.7
2025-05-01,RN-BCN-R007,B,rigido,3967.9,833.3,1071.3,1521.29,2871.2
2025-06-01,RN-BCN-R007,B,rigido,4068.1,854.3,1098.4,1559.72,2943.7
2025-07-01,RN-BCN-R007,B,rigido,4162.1,874.0,1123.8,1595.75,3011.7
2025-08-01,RN-BCN-R007,B,rigido,4168.9,875.5,1125.6,1598.35,3016.6
2025-09-01,RN-BCN-R007,B,rigido,4171.7,876.0,1126.3,1599.42,3018.6
2025-10-01,RN-BCN-R007,B,rigido,3759.7,789.5,1015.1,1441.48,2720.5
2025-11-01,RN-BCN-R007,B,rigido,4174.5,876.7,1127.1,1600.51,3020.7
2025-12-01,RN-BCN-R007,B,rigido,5083.9,1067.6,1372.7,1949.17,3678.7
2024-01-01,RN-BCN-R008,B,rigido,3665.2,769.7,989.6,1405.25,2652.2
2024-02-01,RN-BCN-R008,B,rigido,3679.1,772.6,993.3,1410.55,2662.2
2024-03-01,RN-BCN-R008,B,rigido,3748.2,787.1,1012.0,1437.04,2712.2
2024-04-01,RN-BCN-R008,B,rigido,3793.6,796.7,1024.3,1454.47,2745.1
2024-05-01,RN-BCN-R008,B,rigido,4273.9,897.5,1153.9,1638.6,3092.6
2024-06-01,RN-BCN-R008,B,rigido,3907.4,820.5,1055.0,1498.08,2827.4
2024-07-01,RN-BCN-R008,B,rigido,4031.1,846.5,1088.4,1545.54,2916.9
2024-08-01,RN-BCN-R008,B,rigido,3291.3,691.2,888.7,1261.89,2381.6
2024-09-01,RN-BCN-R008,B,rigido,4027.0,845.7,1087.3,1543.95,2913.9
2024-10-01,RN-BCN-R008,B,rigido,4116.7,864.5,1111.5,1578.35,2978.9
2024-11-01,RN-BCN-R008,B,rigido,4618.7,969.9,1247.0,1770.8,3342.1
2024-12-01,RN-BCN-R008,B,rigido,4804.7,1009.0,1297.3,1842.14,3476.7
2025-01-01,RN-BCN-R008,B,rigido,3679.8,772.8,993.6,1410.84,2662.7
2025-02-01,RN-BCN-R008,B,rigido,3982.3,836.3,1075.2,1526.83,2881.6
2025-03-01,RN-BCN-R008,B,rigido,3778.9,793.6,1020.3,1448.84,2734.4
2025-04-01,RN-BCN-R008,B,rigido,4450.8,934.7,1201.7,1706.44,3220.6
2025-05-01,RN-BCN-R008,B,rigido,4092.5,859.4,1105.0,1569.07,2961.3
2025-06-01,RN-BCN-R008,B,rigido,3885.2,815.9,1049.0,1489.57,2811.3
2025-07-01,RN-BCN-R008,B,rigido,3541.8,743.8,956.3,1357.92,2562.8
2025-08-01,RN-BCN-R008,B,rigido,3908.3,820.7,1055.2,1498.45,2828.1
2025-09-01,RN-BCN-R008,B,rigido,3806.7,799.4,1027.8,1459.48,2754.5
2025-10-01,RN-BCN-R008,B,rigido,3807.2,799.5,1027.9,1459.68,2754.9
2025-11-01,RN-BCN-R008,B,rigido,3972.7,834.3,1072.6,1523.13,2874.6
2025-12-01,RN-BCN-R008,B,rigido,4880.9,1025.0,1317.8,1871.34,3531.8
2024-01-01,RN-BCN-R009,B,rigido,3802.8,798.6,1071.9,1522.14,2872.8
2024-02-01,RN-BCN-R009,B,rigido,3722.0,781.6,1049.2,1489.82,2811.8
2024-03-01,RN-BCN-R009,B,rigido,3763.8,790.4,1060.9,1506.54,2843.3
2024-04-01,RN-BCN-R009,B,rigido,3716.8,780.5,1047.7,1487.74,2807.8
2024-05-01,RN-BCN-R009,B,rigido,3684.1,773.7,1038.5,1474.65,2783.1
2024-06-01,RN-BCN-R009,B,rigido,3365.9,706.8,948.8,1347.27,2542.7
2024-07-01,RN-BCN-R009,B,rigido,4048.2,850.1,1141.1,1620.36,3058.1
2024-08-01,RN-BCN-R009,B,rigido,3760.2,789.6,1059.9,1505.08,2840.6
2024-09-01,RN-BCN-R009,B,rigido,3796.8,797.3,1070.2,1519.75,2868.3
2024-10-01,RN-BCN-R009,B,rigido,3564.2,748.5,1004.7,1426.63,2692.5
2024-11-01,RN-BCN-R009,B,rigido,4206.2,883.3,1185.6,1683.6,3177.5
2024-12-01,RN-BCN-R009,B,rigido,4855.0,1019.6,1368.5,1943.31,3667.7
2025-01-01,RN-BCN-R009,B,rigido,3085.7,648.0,869.8,1235.13,2331.1
2025-02-01,RN-BCN-R009,B,rigido,3302.4,693.5,930.9,1321.86,2494.8
2025-03-01,RN-BCN-R009,B,rigido,3840.5,806.5,1082.5,1537.22,2901.2
2025-04-01,RN-BCN-R009,B,rigido,4511.9,947.5,1271.8,1805.96,3408.4
2025-05-01,RN-BCN-R009,B,rigido,3529.8,741.3,995.0,1412.89,2666.6
2025-06-01,RN-BCN-R009,B,rigido,4438.9,932.2,1251.2,1776.76,3353.3
2025-07-01,RN-BCN-R009,B,rigido,4344.1,912.3,1224.5,1738.81,3281.7
2025-08-01,RN-BCN-R009,B,rigido,4040.3,848.5,1138.9,1617.2,3052.2
2025-09-01,RN-BCN-R009,B,rigido,4287.0,900.3,1208.4,1715.96,3238.6
2025-10-01,RN-BCN-R009,B,rigido,3932.9,825.9,1108.6,1574.22,2971.1
2025-11-01,RN-BCN-R009,B,rigido,4091.3,859.2,1153.3,1637.64,3090.8
2025-12-01,RN-BCN-R009,B,rigido,5073.3,1065.4,1430.1,2030.7,3832.6
2024-01-01,RN-BCN-R010,B,rigido,3666.5,770.0,1022.6,1452.14,2740.7
2024-02-01,RN-BCN-R010,B,rigido,3607.9,757.6,1006.3,1428.9,2696.8
2024-03-01,RN-BCN-R010,B,rigido,3800.5,798.1,1060.0,1505.19,2840.8
2024-04-01,RN-BCN-R010,B,rigido,4568.3,959.3,1274.1,1809.28,3414.7
2024-05-01,RN-BCN-R010,B,rigido,4067.7,854.2,1134.5,1611.04,3040.6
2024-06-01,RN-BCN-R010,B,rigido,3982.6,836.3,1110.8,1577.31,2976.9
2024-07-01,RN-BCN-R010,B,rigido,4639.4,974.3,1294.0,1837.43,3467.8
2024-08-01,RN-BCN-R010,B,rigido,3540.1,743.4,987.4,1402.05,2646.1
2024-09-01,RN-BCN-R010,B,rigido,4282.7,899.4,1194.5,1696.18,3201.2
2024-10-01,RN-BCN-R010,B,rigido,3896.0,818.2,1086.6,1543.03,2912.2
2024-11-01,RN-BCN-R010,B,rigido,3990.2,837.9,1112.9,1580.32,2982.6
2024-12-01,RN-BCN-R010,B,rigido,4841.9,1016.8,1350.4,1917.63,3619.2
2025-01-01,RN-BCN-R010,B,rigido,3781.9,794.2,1054.8,1497.85,2826.9
2025-02-01,RN-BCN-R010,B,rigido,3934.6,826.3,1097.4,1558.32,2941.1
2025-03-01,RN-BCN-R010,B,rigido,3678.6,772.5,1026.0,1456.9,2749.6
2025-04-01,RN-BCN-R010,B,rigido,3870.5,812.8,1079.5,1532.93,2893.1
2025-05-01,RN-BCN-R010,B,rigido,3703.3,777.7,1032.9,1466.71,2768.2
2025-06-01,RN-BCN-R010,B,rigido,3880.9,815.0,1082.4,1537.05,2900.9
2025-07-01,RN-BCN-R010,B,rigido,4203.2,882.7,1172.3,1664.71,3141.8
2025-08-01,RN-BCN-R010,B,rigido,3940.8,827.6,1099.1,1560.77,2945.7
2025-09-01,RN-BCN-R010,B,rigido,4421.4,928.5,1233.2,1751.12,3304.9
2025-10-01,RN-BCN-R010,B,rigido,3807.3,799.5,1061.9,1507.87,2845.8
2025-11-01,RN-BCN-R010,B,rigido,4664.0,979.4,1300.8,1847.17,3486.2
2025-12-01,RN-BCN-R010,B,rigido,4882.3,1025.3,1361.7,1933.64,3649.4
2024-01-01,RN-BCN-R011,B,rigido,3998.0,839.6,1115.1,1583.4,2988.4
2024-02-01,RN-BCN-R011,B,rigido,3956.1,830.8,1103.4,1566.82,2957.1
2024-03-01,RN-BCN-R011,B,rigido,3804.4,798.9,1061.1,1506.75,2843.7
2024-04-01,RN-BCN-R011,B,rigido,4222.0,886.6,1177.6,1672.13,3155.9
2024-05-01,RN-BCN-R011,B,rigido,3584.4,752.7,999.7,1419.62,2679.3
2024-06-01,RN-BCN-R011,B,rigido,4096.6,860.3,1142.6,1622.48,3062.1
2024-07-01,RN-BCN-R011,B,rigido,4452.5,935.0,1241.9,1763.44,3328.2
2024-08-01,RN-BCN-R011,B,rigido,3654.9,767.5,1019.4,1447.54,2732.0
2024-09-01,RN-BCN-R011,B,rigido,4675.0,981.7,1303.9,1851.54,3494.5
2024-10-01,RN-BCN-R011,B,rigido,3831.8,804.7,1068.7,1517.59,2864.2
2024-11-01,RN-BCN-R011,B,rigido,4186.1,879.1,1167.5,1657.92,3129.0
2024-12-01,RN-BCN-R011,B,rigido,5540.6,1163.5,1545.3,2194.38,4141.5
2025-01-01,RN-BCN-R011,B,rigido,3570.2,749.7,995.8,1413.97,2668.6
2025-02-01,RN-BCN-R011,B,rigido,3257.4,684.1,908.5,1290.09,2434.8
2025-03-01,RN-BCN-R011,B,rigido,3566.1,748.9,994.6,1412.36,2665.6
2025-04-01,RN-BCN-R011,B,rigido,3616.6,759.5,1008.7,1432.35,2703.3
2025-05-01,RN-BCN-R011,B,rigido,4407.7,925.6,1229.4,1745.7,3294.7
2025-06-01,RN-BCN-R011,B,rigido,3811.8,800.5,1063.1,1509.67,2849.2
2025-07-01,RN-BCN-R011,B,rigido,4542.2,953.9,1266.9,1798.93,3395.2
2025-08-01,RN-BCN-R011,B,rigido,4025.9,845.4,1122.9,1594.47,3009.3
2025-09-01,RN-BCN-R011,B,rigido,3291.7,691.3,918.1,1303.7,2460.5
2025-10-01,RN-BCN-R011,B,rigido,4196.2,881.2,1170.4,1661.93,3136.6
2025-11-01,RN-BCN-R011,B,rigido,4296.1,902.2,1198.2,1701.49,3211.3
2025-12-01,RN-BCN-R011,B,rigido,4298.7,902.7,1199.0,1702.51,3213.2
2024-01-01,RN-BCN-R012,B,rigido,4026.2,845.5,1087.1,1543.64,2913.3
2024-02-01,RN-BCN-R012,B,rigido,3706.0,778.3,1000.6,1420.86,2681.6
2024-03-01,RN-BCN-R012,B,rigido,4281.3,899.1,1156.0,1641.47,3098.0
2024-04-01,RN-BCN-R012,B,rigido,4039.4,848.3,1090.6,1548.72,2922.9
2024-05-01,RN-BCN-R012,B,rigido,3922.9,823.8,1059.2,1504.03,2838.6
2024-06-01,RN-BCN-R012,B,rigido,3699.1,776.8,998.8,1418.23,2676.7
2024-07-01,RN-BCN-R012,B,rigido,4649.3,976.4,1255.3,1782.55,3364.3
2024-08-01,RN-BCN-R012,B,rigido,3216.5,675.5,868.5,1233.22,2327.5
2024-09-01,RN-BCN-R012,B,rigido,4536.3,952.6,1224.8,1739.22,3282.5
2024-10-01,RN-BCN-R012,B,rigido,4281.1,899.0,1155.9,1641.36,3097.8
2024-11-01,RN-BCN-R012,B,rigido,4077.5,856.3,1100.9,1563.31,2950.5
2024-12-01,RN-BCN-R012,B,rigido,4588.8,963.6,1239.0,1759.33,3320.4
2025-01-01,RN-BCN-R012,B,rigido,3522.9,739.8,951.2,1350.66,2549.1
2025-02-01,RN-BCN-R012,B,rigido,3871.8,813.1,1045.4,1484.46,2801.7
2025-03-01,RN-BCN-R012,B,rigido,3868.2,812.3,1044.4,1483.06,2799.0
2025-04-01,RN-BCN-R012,B,rigido,3892.3,817.4,1050.9,1492.29,2816.4
2025-05-01,RN-BCN-R012,B,rigido,3976.3,835.0,1073.6,1524.52,2877.3
2025-06-01,RN-BCN-R012,B,rigido,3807.6,799.6,1028.0,1459.82,2755.2
2025-07-01,RN-BCN-R012,B,rigido,4478.1,940.4,1209.1,1716.92,3240.4
2025-08-01,RN-BCN-R012,B,rigido,4387.9,921.5,1184.7,1682.31,3175.1
2025-09-01,RN-BCN-R012,B,rigido,3843.0,807.0,1037.6,1473.4,2780.8
2025-10-01,RN-BCN-R012,B,rigido,3906.4,820.3,1054.7,1497.72,2826.7
2025-11-01,RN-BCN-R012,B,rigido,4180.9,878.0,1128.8,1602.96,3025.3
2025-12-01,RN-BCN-R012,B,rigido,4690.8,985.1,1266.5,1798.44,3394.2
2024-01-01,RN-BCN-R013,B,rigido,4272.4,897.2,1191.6,1692.09,3193.5
2024-02-01,RN-BCN-R013,B,rigido,3820.5,802.3,1065.6,1513.11,2855.7
2024-03-01,RN-BCN-R013,B,rigido,3571.5,750.0,996.1,1414.51,2669.6
2024-04-01,RN-BCN-R013,B,rigido,3928.5,825.0,1095.7,1555.88,2936.4
2024-05-01,RN-BCN-R013,B,rigido,3552.5,746.0,990.8,1406.97,2655.4
2024-06-01,RN-BCN-R013,B,rigido,4009.3,842.0,1118.2,1587.9,2996.9
2024-07-01,RN-BCN-R013,B,rigido,4576.8,961.1,1276.5,1812.67,3421.1
2024-08-01,RN-BCN-R013,B,rigido,3367.3,707.1,939.2,1333.64,2517.0
2024-09-01,RN-BCN-R013,B,rigido,4137.6,868.9,1154.0,1638.69,3092.7
2024-10-01,RN-BCN-R013,B,rigido,4422.2,928.7,1233.4,1751.44,3305.5
2024-11-01,RN-BCN-R013,B,rigido,3978.7,835.5,1109.7,1575.75,2974.0
2024-12-01,RN-BCN-R013,B,rigido,4729.5,993.2,1319.1,1873.12,3535.2
2025-01-01,RN-BCN-R013,B,rigido,3668.2,770.3,1023.1,1452.81,2741.9
2025-02-01,RN-BCN-R013,B,rigido,3520.5,739.3,981.9,1394.3,2631.5
2025-03-01,RN-BCN-R013,B,rigido,3871.6,813.0,1079.8,1533.34,2893.9
2025-04-01,RN-BCN-R013,B,rigido,4178.3,877.4,1165.4,1654.81,3123.2
2025-05-01,RN-BCN-R013,B,rigido,4061.2,852.9,1132.7,1608.45,3035.7
2025-06-01,RN-BCN-R013,B,rigido,3801.1,798.2,1060.2,1505.42,2841.2
2025-07-01,RN-BCN-R013,B,rigido,4938.5,1037.1,1377.4,1955.91,3691.4
2025-08-01,RN-BCN-R013,B,rigido,3894.1,817.8,1086.1,1542.25,2910.7
2025-09-01,RN-BCN-R013,B,rigido,4324.3,908.1,1206.1,1712.64,3232.3
2025-10-01,RN-BCN-R013,B,rigido,4304.9,904.0,1200.7,1704.98,3217.8
2025-11-01,RN-BCN-R013,B,rigido,4304.4,903.9,1200.5,1704.77,3217.4
2025-12-01,RN-BCN-R013,B,rigido,4560.0,957.6,1271.8,1806.0,3408.5
2024-01-01,RN-BCN-R014,B,rigido,3817.0,801.6,1041.9,1479.53,2792.4
2024-02-01,RN-BCN-R014,B,rigido,3687.9,774.5,1006.7,1429.49,2697.9
2024-03-01,RN-BCN-R014,B,rigido,4195.3,881.0,1145.2,1626.16,3069.1
2024-04-01,RN-BCN-R014,B,rigido,3896.0,818.2,1063.5,1510.15,2850.1
2024-05-01,RN-BCN-R014,B,rigido,4135.2,868.4,1128.8,1602.87,3025.1
2024-06-01,RN-BCN-R014,B,rigido,3871.0,812.9,1056.7,1500.45,2831.8
2024-07-01,RN-BCN-R014,B,rigido,4559.2,957.4,1244.5,1767.23,3335.3
2024-08-01,RN-BCN-R014,B,rigido,3636.1,763.6,992.6,1409.42,2660.0
2024-09-01,RN-BCN-R014,B,rigido,3644.0,765.2,994.7,1412.48,2665.8
2024-10-01,RN-BCN-R014,B,rigido,3891.9,817.3,1062.4,1508.57,2847.2
2024-11-01,RN-BCN-R014,B,rigido,4320.6,907.3,1179.4,1674.75,3160.8
2024-12-01,RN-BCN-R014,B,rigido,4688.7,984.6,1279.9,1817.41,3430.0
2025-01-01,RN-BCN-R014,B,rigido,3508.3,736.7,957.7,1359.87,2566.5
2025-02-01,RN-BCN-R014,B,rigido,3891.0,817.1,1062.1,1508.23,2846.5
2025-03-01,RN-BCN-R014,B,rigido,3589.2,753.7,979.8,1391.25,2625.7
2025-04-01,RN-BCN-R014,B,rigido,4013.3,842.8,1095.5,1555.61,2935.9
2025-05-01,RN-BCN-R014,B,rigido,4158.3,873.2,1135.1,1611.81,3042.0
2025-06-01,RN-BCN-R014,B,rigido,4379.9,919.8,1195.6,1697.73,3204.2
2025-07-01,RN-BCN-R014,B,rigido,4044.9,849.4,1104.1,1567.89,2959.1
2025-08-01,RN-BCN-R014,B,rigido,4039.1,848.2,1102.5,1565.61,2954.8
2025-09-01,RN-BCN-R014,B,rigido,3896.9,818.3,1063.7,1510.49,2850.8
2025-10-01,RN-BCN-R014,B,rigido,3960.9,831.8,1081.2,1535.33,2897.7
2025-11-01,RN-BCN-R014,B,rigido,3914.8,822.1,1068.6,1517.45,2863.9
2025-12-01,RN-BCN-R014,B,rigido,4450.0,934.5,1214.7,1724.89,3255.4
2024-01-01,RN-BCN-R015,B,rigido,3518.8,739.0,950.1,1349.11,2546.2
2024-02-01,RN-BCN-R015,B,rigido,3955.8,830.7,1068.1,1516.67,2862.4
2024-03-01,RN-BCN-R015,B,rigido,3995.0,839.0,1078.7,1531.68,2890.8
2024-04-01,RN-BCN-R015,B,rigido,3511.4,737.4,948.1,1346.26,2540.8
2024-05-01,RN-BCN-R015,B,rigido,3821.1,802.4,1031.7,1465.02,2765.0
2024-06-01,RN-BCN-R015,B,rigido,4294.0,901.8,1159.4,1646.34,3107.2
2024-07-01,RN-BCN-R015,B,rigido,4303.8,903.8,1162.0,1650.06,3114.2
2024-08-01,RN-BCN-R015,B,rigido,4080.8,857.0,1101.8,1564.59,2952.9
2024-09-01,RN-BCN-R015,B,rigido,4229.8,888.3,1142.0,1621.7,3060.7
2024-10-01,RN-BCN-R015,B,rigido,3630.2,762.3,980.2,1391.81,2626.8
2024-11-01,RN-BCN-R015,B,rigido,3623.7,761.0,978.4,1389.33,2622.1
2024-12-01,RN-BCN-R015,B,rigido,5152.2,1082.0,1391.1,1975.35,3728.1
2025-01-01,RN-BCN-R015,B,rigido,3348.0,703.1,904.0,1283.63,2422.6
2025-02-01,RN-BCN-R015,B,rigido,3286.7,690.2,887.4,1260.12,2378.3
2025-03-01,RN-BCN-R015,B,rigido,4127.6,866.8,1114.5,1582.53,2986.7
2025-04-01,RN-BCN-R015,B,rigido,4155.6,872.7,1122.0,1593.25,3007.0
2025-05-01,RN-BCN-R015,B,rigido,3850.5,808.6,1039.6,1476.28,2786.2
2025-06-01,RN-BCN-R015,B,rigido,3889.3,816.8,1050.1,1491.17,2814.3
2025-07-01,RN-BCN-R015,B,rigido,4339.4,911.3,1171.6,1663.74,3140.0
2025-08-01,RN-BCN-R015,B,rigido,3626.5,761.6,979.1,1390.39,2624.1
2025-09-01,RN-BCN-R015,B,rigido,4175.5,876.8,1127.4,1600.87,3021.4
2025-10-01,RN-BCN-R015,B,rigido,3481.8,731.2,940.1,1334.91,2519.4
2025-11-01,RN-BCN-R015,B,rigido,3794.7,796.9,1024.6,1454.88,2745.8
2025-12-01,RN-BCN-R015,B,rigido,4612.4,968.6,1245.3,1768.38,3337.5
2024-01-01,RN-BCN-R016,B,rigido,3768.0,791.3,1028.5,1460.54,2756.5
2024-02-01,RN-BCN-R016,B,rigido,3837.6,805.9,1047.5,1487.52,2807.4
2024-03-01,RN-BCN-R016,B,rigido,4011.1,842.3,1094.9,1554.77,2934.3
2024-04-01,RN-BCN-R016,B,rigido,3953.5,830.2,1079.2,1532.45,2892.2
2024-05-01,RN-BCN-R016,B,rigido,3583.9,752.6,978.3,1389.19,2621.8
2024-06-01,RN-BCN-R016,B,rigido,4077.7,856.3,1113.1,1580.59,2983.1
2024-07-01,RN-BCN-R016,B,rigido,4580.6,961.9,1250.4,1775.5,3350.9
2024-08-01,RN-BCN-R016,B,rigido,4039.1,848.2,1102.6,1565.64,2954.9
2024-09-01,RN-BCN-R016,B,rigido,4117.5,864.7,1124.0,1596.01,3012.2
2024-10-01,RN-BCN-R016,B,rigido,3811.5,800.4,1040.4,1477.4,2788.3
2024-11-01,RN-BCN-R016,B,rigido,4197.9,881.6,1145.9,1627.17,3071.0
2024-12-01,RN-BCN-R016,B,rigido,4579.3,961.7,1250.0,1775.03,3350.1
2025-01-01,RN-BCN-R016,B,rigido,3414.0,716.9,931.9,1323.31,2497.5
2025-02-01,RN-BCN-R016,B,rigido,3437.9,722.0,938.5,1332.61,2515.1
2025-03-01,RN-BCN-R016,B,rigido,3871.2,813.0,1056.7,1500.55,2832.0
2025-04-01,RN-BCN-R016,B,rigido,4116.7,864.5,1123.7,1595.7,3011.6
2025-05-01,RN-BCN-R016,B,rigido,3818.6,801.9,1042.4,1480.17,2793.6
2025-06-01,RN-BCN-R016,B,rigido,4107.3,862.5,1121.2,1592.08,3004.8
2025-07-01,RN-BCN-R016,B,rigido,4652.3,977.0,1269.9,1803.31,3403.4
2025-08-01,RN-BCN-R016,B,rigido,3468.5,728.4,946.8,1344.46,2537.4
2025-09-01,RN-BCN-R016,B,rigido,4103.5,861.7,1120.1,1590.57,3001.9
2025-10-01,RN-BCN-R016,B,rigido,4155.3,872.6,1134.3,1610.68,3039.9
2025-11-01,RN-BCN-R016,B,rigido,4368.0,917.3,1192.3,1693.1,3195.4
2025-12-01,RN-BCN-R016,B,rigido,4785.8,1005.0,1306.4,1855.05,3501.1
2024-01-01,RN-BCN-R017,B,rigido,3423.5,718.9,944.7,1341.44,2531.7
2024-02-01,RN-BCN-R017,B,rigido,3996.0,839.2,1102.6,1565.76,2955.1
2024-03-01,RN-BCN-R017,B,rigido,3775.9,792.9,1041.9,1479.52,2792.3
2024-04-01,RN-BCN-R017,B,rigido,4036.7,847.7,1113.9,1581.74,2985.2
2024-05-01,RN-BCN-R017,B,rigido,3778.5,793.5,1042.7,1480.56,2794.3
2024-06-01,RN-BCN-R017,B,rigido,3968.3,833.3,1095.0,1554.92,2934.6
2024-07-01,RN-BCN-R017,B,rigido,3955.8,830.7,1091.6,1550.0,2925.4
2024-08-01,RN-BCN-R017,B,rigido,3550.0,745.5,979.6,1391.01,2625.3
2024-09-01,RN-BCN-R017,B,rigido,4302.9,903.6,1187.3,1686.01,3182.1
2024-10-01,RN-BCN-R017,B,rigido,4314.9,906.1,1190.7,1690.74,3191.0
2024-11-01,RN-BCN-R017,B,rigido,3984.7,836.8,1099.5,1561.33,2946.7
2024-12-01,RN-BCN-R017,B,rigido,4390.4,922.0,1211.5,1720.32,3246.8
2025-01-01,RN-BCN-R017,B,rigido,3409.7,716.0,940.9,1336.06,2521.6
2025-02-01,RN-BCN-R017,B,rigido,3427.4,719.7,945.7,1342.96,2534.6
2025-03-01,RN-BCN-R017,B,rigido,3938.8,827.2,1086.9,1543.37,2912.8
2025-04-01,RN-BCN-R017,B,rigido,4621.0,970.4,1275.1,1810.66,3417.3
2025-05-01,RN-BCN-R017,B,rigido,4186.0,879.1,1155.1,1640.21,3095.6
2025-06-01,RN-BCN-R017,B,rigido,4077.3,856.2,1125.1,1597.64,3015.3
2025-07-01,RN-BCN-R017,B,rigido,4126.5,866.6,1138.7,1616.89,3051.6
2025-08-01,RN-BCN-R017,B,rigido,3617.7,759.7,998.3,1417.55,2675.4
2025-09-01,RN-BCN-R017,B,rigido,3884.7,815.8,1072.0,1522.17,2872.8
2025-10-01,RN-BCN-R017,B,rigido,3953.7,830.3,1091.0,1549.21,2923.9
2025-11-01,RN-BCN-R017,B,rigido,4118.5,864.9,1136.5,1613.76,3045.7
2025-12-01,RN-BCN-R017,B,rigido,4988.6,1047.6,1376.5,1954.7,3689.2
2024-01-01,RN-BCN-R018,B,rigido,3486.0,732.1,941.2,1336.55,2522.5
2024-02-01,RN-BCN-R018,B,rigido,3370.0,707.7,909.9,1292.07,2438.6
2024-03-01,RN-BCN-R018,B,rigido,3308.4,694.8,893.3,1268.45,2394.0
2024-04-01,RN-BCN-R018,B,rigido,4320.3,907.3,1166.5,1656.39,3126.1
2024-05-01,RN-BCN-R018,B,rigido,4229.2,888.1,1141.9,1621.48,3060.3
2024-06-01,RN-BCN-R018,B,rigido,4324.2,908.1,1167.5,1657.89,3129.0
2024-07-01,RN-BCN-R018,B,rigido,4408.7,925.8,1190.3,1690.28,3190.1
2024-08-01,RN-BCN-R018,B,rigido,3739.8,785.4,1009.8,1433.86,2706.2
2024-09-01,RN-BCN-R018,B,rigido,4286.5,900.2,1157.3,1643.43,3101.7
2024-10-01,RN-BCN-R018,B,rigido,3498.5,734.7,944.6,1341.33,2531.5
2024-11-01,RN-BCN-R018,B,rigido,4001.6,840.3,1080.4,1534.19,2895.5
2024-12-01,RN-BCN-R018,B,rigido,4349.0,913.3,1174.2,1667.41,3146.9
2025-01-01,RN-BCN-R018,B,rigido,3974.4,834.6,1073.1,1523.78,2875.9
2025-02-01,RN-BCN-R018,B,rigido,3115.5,654.3,841.2,1194.49,2254.4
2025-03-01,RN-BCN-R018,B,rigido,3886.5,816.2,1049.4,1490.09,2812.3
2025-04-01,RN-BCN-R018,B,rigido,4425.3,929.3,1194.8,1696.67,3202.2
2025-05-01,RN-BCN-R018,B,rigido,2956.1,620.8,798.1,1133.36,2139.0
2025-06-01,RN-BCN-R018,B,rigido,3375.3,708.8,911.3,1294.11,2442.4
2025-07-01,RN-BCN-R018,B,rigido,4100.0,861.0,1107.0,1571.95,2966.8
2025-08-01,RN-BCN-R018,B,rigido,4368.1,917.3,1179.4,1674.73,3160.8
2025-09-01,RN-BCN-R018,B,rigido,4250.4,892.6,1147.6,1629.59,3075.6
2025-10-01,RN-BCN-R018,B,rigido,3920.1,823.2,1058.4,1502.98,2836.6
2025-11-01,RN-BCN-R018,B,rigido,4171.3,876.0,1126.2,1599.26,3018.3
2025-12-01,RN-BCN-R018,B,rigido,5294.4,1111.8,1429.5,2029.86,3831.0
2024-01-01,RN-BCN-R019,B,rigido,3150.8,661.7,860.1,1221.29,2305.0
2024-02-01,RN-BCN-R019,B,rigido,3672.5,771.2,1002.5,1423.51,2686.6
2024-03-01,RN-BCN-R019,B,rigido,4310.7,905.2,1176.7,1670.9,3153.5
2024-04-01,RN-BCN-R019,B,rigido,4093.7,859.7,1117.4,1586.78,2994.8
2024-05-01,RN-BCN-R019,B,rigido,4062.8,853.2,1109.0,1574.83,2972.2
2024-06-01,RN-BCN-R019,B,rigido,3996.5,839.3,1090.9,1549.12,2923.7
2024-07-01,RN-BCN-R019,B,rigido,4194.8,880.9,1145.1,1625.98,3068.7
2024-08-01,RN-BCN-R019,B,rigido,3756.3,788.8,1025.4,1456.02,2748.0
2024-09-01,RN-BCN-R019,B,rigido,3902.2,819.5,1065.2,1512.57,2854.7
2024-10-01,RN-BCN-R019,B,rigido,3866.2,811.9,1055.4,1498.62,2828.4
2024-11-01,RN-BCN-R019,B,rigido,4710.8,989.3,1285.9,1826.0,3446.3
2024-12-01,RN-BCN-R019,B,rigido,4928.5,1035.0,1345.3,1910.39,3605.5
2025-01-01,RN-BCN-R019,B,rigido,3868.1,812.3,1055.9,1499.34,2829.7
2025-02-01,RN-BCN-R019,B,rigido,3568.5,749.4,974.1,1383.21,2610.6
2025-03-01,RN-BCN-R019,B,rigido,4155.6,872.7,1134.4,1610.79,3040.1
2025-04-01,RN-BCN-R019,B,rigido,3986.9,837.2,1088.3,1545.39,2916.6
2025-05-01,RN-BCN-R019,B,rigido,4180.3,877.9,1141.1,1620.34,3058.1
2025-06-01,RN-BCN-R019,B,rigido,4605.7,967.2,1257.2,1785.24,3369.3
2025-07-01,RN-BCN-R019,B,rigido,4451.5,934.8,1215.1,1725.48,3256.5
2025-08-01,RN-BCN-R019,B,rigido,3313.2,695.8,904.4,1284.26,2423.8
2025-09-01,RN-BCN-R019,B,rigido,3838.8,806.2,1047.9,1487.99,2808.3
