fecha,codigo_centro,grupo,num_rutas,km_totales,km_en_vacio,paradas,ocupacion_media,pct_km_en_vacio,entregas_fallidas
2025-03-08,CL-VLC-01,C,7,3303.3,654.8,102,0.809,0.198,4
2025-03-08,CL-VLC-02,C,6,3027.1,699.1,73,0.759,0.231,3
2025-03-09,CL-BCN-01,B,3,1488.2,263.4,42,0.842,0.177,3
2025-03-09,CL-BCN-02,B,3,1427.5,351.1,45,0.825,0.246,2
2025-03-09,CL-BIO-01,E,3,1543.3,189.9,42,0.78,0.123,0
2025-03-09,CL-MAD-01,A,3,1514.9,240.5,43,0.829,0.159,2
2025-03-09,CL-MAD-02,A,3,1266.8,267.0,43,0.751,0.211,4
2025-03-09,CL-MAD-03,A,3,1427.8,282.4,40,0.81,0.198,1
2025-03-09,CL-SEV-01,D,3,3465.3,1199.0,20,0.617,0.346,1
2025-03-09,CL-VLC-01,C,3,1524.7,316.4,41,0.734,0.208,1
2025-03-09,CL-VLC-02,C,3,1451.7,323.7,39,0.748,0.223,1
2025-03-10,CL-BCN-01,B,9,4656.7,839.6,118,0.638,0.18,4
2025-03-10,CL-BCN-02,B,10,5006.8,1131.9,138,0.752,0.226,4
2025-03-10,CL-BIO-01,E,10,5232.9,355.4,84,0.703,0.068,1
2025-03-10,CL-MAD-01,A,9,4001.8,756.7,126,0.698,0.189,7
2025-03-10,CL-MAD-02,A,11,5061.3,996.5,153,0.64,0.197,3
2025-03-10,CL-MAD-03,A,10,4652.4,974.3,155,0.793,0.209,6
2025-03-10,CL-SEV-01,D,10,10500.1,3834.6,99,0.541,0.365,4
2025-03-10,CL-VLC-01,C,10,4674.8,1017.8,138,0.75,0.218,3
2025-03-10,CL-VLC-02,C,11,5395.5,1080.1,131,0.775,0.2,4
2025-03-11,CL-BCN-01,B,10,4801.5,1073.5,138,0.759,0.224,4
2025-03-11,CL-BCN-02,B,9,4509.5,1110.7,99,0.747,0.246,3
2025-03-11,CL-BIO-01,E,11,5604.4,787.6,142,0.821,0.141,0
2025-03-11,CL-MAD-01,A,11,4972.0,784.0,155,0.836,0.158,7
2025-03-11,CL-MAD-02,A,10,4383.1,818.9,139,0.776,0.187,5
2025-03-11,CL-MAD-03,A,9,4097.8,773.1,133,0.716,0.189,8
2025-03-11,CL-SEV-01,D,9,9358.0,3321.7,76,0.619,0.355,0
2025-03-11,CL-VLC-01,C,9,4276.6,934.3,127,0.706,0.218,2
2025-03-11,CL-VLC-02,C,11,5343.5,1162.7,98,0.745,0.218,5
2025-03-12,CL-BCN-01,B,10,4830.4,1002.4,126,0.788,0.208,3
2025-03-12,CL-BCN-02,B,11,5563.0,1361.3,154,0.793,0.245,6
2025-03-12,CL-BIO-01,E,11,5476.2,1000.1,141,0.877,0.183,1
2025-03-12,CL-MAD-01,A,11,5010.7,858.9,158,0.722,0.171,4
2025-03-12,CL-MAD-02,A,9,4311.5,953.4,124,0.757,0.221,5
2025-03-12,CL-MAD-03,A,9,4252.8,1026.7,116,0.761,0.241,2
2025-03-12,CL-SEV-01,D,10,11256.5,4203.3,80,0.515,0.373,2
2025-03-12,CL-VLC-01,C,8,4034.5,1188.7,95,0.73,0.295,2
2025-03-12,CL-VLC-02,C,9,4544.8,838.2,112,0.704,0.184,3
2025-03-13,CL-BCN-01,B,10,5220.4,944.2,129,0.731,0.181,8
2025-03-13,CL-BCN-02,B,12,5942.7,1250.2,144,0.647,0.21,4
2025-03-13,CL-BIO-01,E,11,,,144,0.969,,1
2025-03-13,CL-MAD-01,A,11,5034.3,766.8,131,0.775,0.152,2
2025-03-13,CL-MAD-02,A,9,4063.4,634.5,130,0.733,0.156,6
2025-03-13,CL-MAD-03,A,9,,,121,0.823,,7
2025-03-13,CL-SEV-01,D,9,10003.5,3090.3,57,0.654,0.309,0
2025-03-13,CL-VLC-01,C,10,4779.0,807.0,121,0.73,0.169,2
2025-03-13,CL-VLC-02,C,10,4710.4,1235.8,115,0.587,0.262,3
2025-03-14,CL-BCN-01,B,12,5929.8,1047.9,162,0.715,0.177,5
2025-03-14,CL-BCN-02,B,9,4537.4,727.7,117,0.777,0.16,1
2025-03-14,CL-BIO-01,E,10,5065.9,863.0,102,0.875,0.17,0
2025-03-14,CL-MAD-01,A,9,3963.4,826.6,124,0.807,0.209,6
2025-03-14,CL-MAD-02,A,11,5144.4,955.2,178,0.769,0.186,8
2025-03-14,CL-MAD-03,A,10,4564.7,804.5,159,0.757,0.176,7
2025-03-14,CL-SEV-01,D,11,12029.7,3850.4,70,0.605,0.32,1
2025-03-14,CL-VLC-01,C,9,4383.0,1094.1,99,0.696,0.25,1
2025-03-14,CL-VLC-02,C,10,4799.9,945.4,93,0.727,0.197,3
2025-03-15,CL-BCN-01,B,8,3767.7,761.3,100,0.682,0.202,1
2025-03-15,CL-BCN-02,B,8,3960.5,744.1,102,0.755,0.188,5
2025-03-15,CL-BIO-01,E,7,3708.9,516.0,89,0.841,0.139,1
2025-03-15,CL-MAD-01,A,7,3427.4,736.3,98,0.79,0.215,2
2025-03-15,CL-MAD-02,A,7,,,78,0.843,,1
2025-03-15,CL-MAD-03,A,6,2926.0,528.2,77,0.737,0.181,3
2025-03-15,CL-SEV-01,D,8,8358.2,3236.5,50,0.637,0.387,1
2025-03-15,CL-VLC-01,C,8,3715.4,796.5,95,0.759,0.214,2
2025-03-15,CL-VLC-02,C,7,3573.5,662.1,83,0.678,0.185,2
2025-03-16,CL-BCN-01,B,3,1553.1,268.2,41,0.768,0.173,0
2025-03-16,CL-BCN-02,B,3,1316.1,281.1,36,0.773,0.214,3
2025-03-16,CL-BIO-01,E,3,1507.3,156.7,42,0.9,0.104,0
2025-03-16,CL-MAD-01,A,3,1482.0,265.3,48,0.652,0.179,3
2025-03-16,CL-MAD-02,A,4,1634.6,257.4,58,0.732,0.157,3
2025-03-16,CL-MAD-03,A,3,1466.7,335.0,47,0.713,0.228,2
2025-03-16,CL-SEV-01,D,3,2899.4,832.9,20,0.616,0.287,1
2025-03-16,CL-VLC-01,C,3,1698.7,407.6,39,0.755,0.24,0
2025-03-16,CL-VLC-02,C,2,1204.0,246.2,23,0.758,0.204,1
2025-03-17,CL-BCN-01,B,10,5072.0,1022.4,115,0.731,0.202,12
2025-03-17,CL-BCN-02,B,10,4923.5,1115.8,151,0.711,0.227,9
2025-03-17,CL-BIO-01,E,10,,,147,0.9,,1
2025-03-17,CL-MAD-01,A,9,4101.4,694.0,100,0.893,0.169,7
2025-03-17,CL-MAD-02,A,11,5061.1,949.8,147,0.777,0.188,7
2025-03-17,CL-MAD-03,A,10,4552.3,633.2,171,0.78,0.139,8
2025-03-17,CL-SEV-01,D,10,10525.8,3789.9,51,0.649,0.36,2
2025-03-17,CL-VLC-01,C,9,4267.1,1085.6,128,0.649,0.254,4
2025-03-17,CL-VLC-02,C,8,3863.5,890.6,65,0.725,0.231,6
2025-03-18,CL-BCN-01,B,8,4211.3,1055.9,87,0.746,0.251,2
2025-03-18,CL-BCN-02,B,10,4956.9,1111.3,128,0.645,0.224,5
2025-03-18,CL-BIO-01,E,11,5655.5,828.4,148,0.791,0.146,1
2025-03-18,CL-MAD-01,A,11,5151.6,893.3,150,0.735,0.173,5
2025-03-18,CL-MAD-02,A,11,4869.5,917.7,162,0.743,0.188,5
2025-03-18,CL-MAD-03,A,9,4235.0,571.9,103,0.782,0.135,5
2025-03-18,CL-SEV-01,D,9,9570.4,2998.3,70,0.573,0.313,0
2025-03-18,CL-VLC-01,C,11,5208.9,1225.0,137,0.702,0.235,6
2025-03-18,CL-VLC-02,C,10,4778.8,1264.9,124,0.744,0.265,2
2025-03-19,CL-BCN-01,B,11,5669.8,1197.4,148,0.739,0.211,6
2025-03-19,CL-BCN-02,B,10,4877.4,854.0,115,0.725,0.175,4
2025-03-19,CL-BIO-01,E,9,4634.8,569.9,112,0.747,0.123,1
2025-03-19,CL-MAD-01,A,9,4137.7,505.6,126,0.725,0.122,6
2025-03-19,CL-MAD-02,A,11,4908.8,722.9,142,0.809,0.147,6
2025-03-19,CL-MAD-03,A,10,4434.8,864.6,116,0.833,0.195,7
2025-03-19,CL-SEV-01,D,10,11220.8,3983.8,81,0.6,0.355,2
2025-03-19,CL-VLC-01,C,10,4956.0,862.1,122,0.778,0.174,2
2025-03-19,CL-VLC-02,C,9,4428.7,952.8,82,0.721,0.215,0
2025-03-20,CL-BCN-01,B,10,4936.6,1073.0,110,0.821,0.217,6
2025-03-20,CL-BCN-02,B,9,4582.4,913.0,119,0.692,0.199,4
2025-03-20,CL-BIO-01,E,11,5617.7,799.3,125,0.865,0.142,2
2025-03-20,CL-MAD-01,A,9,4248.3,793.4,139,0.806,0.187,11
2025-03-20,CL-MAD-02,A,10,4460.4,693.8,144,0.786,0.156,8
2025-03-20,CL-MAD-03,A,9,4209.7,475.8,128,0.681,0.113,8
2025-03-20,CL-SEV-01,D,9,10129.3,3625.8,80,0.582,0.358,3
2025-03-20,CL-VLC-01,C,10,4969.0,969.3,134,0.674,0.195,1
2025-03-20,CL-VLC-02,C,9,4529.0,774.1,102,0.674,0.171,3
2025-03-21,CL-BCN-01,B,10,5039.7,955.1,168,0.802,0.19,3
2025-03-21,CL-BCN-02,B,10,5012.0,870.1,134,0.801,0.174,6
2025-03-21,CL-BIO-01,E,10,4934.6,624.4,101,0.815,0.127,1
2025-03-21,CL-MAD-01,A,9,4177.7,705.4,117,0.848,0.169,6
2025-03-21,CL-MAD-02,A,10,4765.9,774.4,131,0.765,0.162,2
2025-03-21,CL-MAD-03,A,9,4068.8,865.4,124,0.785,0.213,3
2025-03-21,CL-SEV-01,D,11,11333.8,4282.4,90,0.61,0.378,1
2025-03-21,CL-VLC-01,C,10,4925.2,1169.0,132,0.726,0.237,2
2025-03-21,CL-VLC-02,C,9,4250.8,752.3,104,0.754,0.177,2
2025-03-22,CL-BCN-01,B,7,3454.2,751.1,91,0.759,0.217,3
2025-03-22,CL-BCN-02,B,9,4642.2,1214.5,106,0.647,0.262,2
2025-03-22,CL-BIO-01,E,7,3359.0,524.4,92,0.775,0.156,0
2025-03-22,CL-MAD-01,A,8,3456.4,725.1,118,0.751,0.21,9
2025-03-22,CL-MAD-02,A,7,3016.1,582.0,88,0.815,0.193,2
2025-03-22,CL-MAD-03,A,7,3116.2,624.8,100,0.761,0.201,4
2025-03-22,CL-SEV-01,D,7,7050.5,2114.2,55,0.648,0.3,2
2025-03-22,CL-VLC-01,C,7,3395.9,830.4,83,0.682,0.245,0
2025-03-22,CL-VLC-02,C,7,3577.6,680.8,86,0.582,0.19,2
2025-03-23,CL-BCN-01,B,3,1566.1,277.8,49,0.806,0.177,1
2025-03-23,CL-BCN-02,B,3,1425.7,308.6,32,0.829,0.216,1
2025-03-23,CL-BIO-01,E,2,1237.6,92.0,24,0.772,0.074,0
2025-03-23,CL-MAD-01,A,3,1392.7,242.5,43,0.753,0.174,1
2025-03-23,CL-MAD-02,A,3,1365.9,229.3,40,0.77,0.168,0
2025-03-23,CL-MAD-03,A,3,1320.8,277.9,38,0.812,0.21,1
2025-03-23,CL-SEV-01,D,3,3195.3,1086.3,20,0.535,0.34,0
2025-03-23,CL-VLC-01,C,3,1395.0,385.8,42,0.751,0.277,1
2025-03-23,CL-VLC-02,C,3,1279.5,311.0,31,0.724,0.243,1
2025-03-24,CL-BCN-01,B,10,4878.4,1030.7,136,0.822,0.211,5
2025-03-24,CL-BCN-02,B,9,4414.3,1004.4,141,0.809,0.228,6
2025-03-24,CL-BIO-01,E,9,4453.0,734.5,86,0.974,0.165,1
2025-03-24,CL-MAD-01,A,10,4698.3,1062.0,148,0.701,0.226,8
2025-03-24,CL-MAD-02,A,10,4537.1,812.6,151,0.871,0.179,12
2025-03-24,CL-MAD-03,A,10,4550.6,777.8,152,0.685,0.171,14
2025-03-24,CL-SEV-01,D,12,12797.0,3961.2,123,0.679,0.31,3
2025-03-24,CL-VLC-01,C,9,4176.7,951.4,105,0.761,0.228,0
2025-03-24,CL-VLC-02,C,10,4688.0,1178.6,149,0.72,0.251,2
2025-03-25,CL-BCN-01,B,10,5217.4,854.0,151,0.687,0.164,6
2025-03-25,CL-BCN-02,B,10,4980.1,1145.5,101,0.672,0.23,5
2025-03-25,CL-BIO-01,E,9,4571.1,730.0,98,0.897,0.16,2
2025-03-25,CL-MAD-01,A,10,4426.0,833.6,144,0.764,0.188,7
2025-03-25,CL-MAD-02,A,9,4081.1,745.7,138,0.733,0.183,4
2025-03-25,CL-MAD-03,A,9,4262.5,839.8,111,0.796,0.197,4
2025-03-25,CL-SEV-01,D,10,10619.6,3443.3,86,0.523,0.324,1
2025-03-25,CL-VLC-01,C,10,4886.0,1081.9,133,0.76,0.221,2
2025-03-25,CL-VLC-02,C,10,4843.5,1440.0,107,0.771,0.297,3
2025-03-26,CL-BCN-01,B,9,4346.8,852.9,118,0.771,0.196,9
2025-03-26,CL-BCN-02,B,10,5204.0,1086.4,136,0.798,0.209,5
2025-03-26,CL-BIO-01,E,11,5359.4,838.4,127,0.925,0.156,0
2025-03-26,CL-MAD-01,A,8,3781.1,675.2,114,0.723,0.179,3
2025-03-26,CL-MAD-02,A,9,3923.6,796.7,100,0.819,0.203,1
2025-03-26,CL-MAD-03,A,11,5108.3,746.4,132,0.731,0.146,5
2025-03-26,CL-SEV-01,D,9,10192.0,3704.6,96,0.567,0.363,2
2025-03-26,CL-VLC-01,C,8,3749.4,919.4,77,0.72,0.245,1
2025-03-26,CL-VLC-02,C,11,5181.2,1025.0,131,0.82,0.198,3
2025-03-27,CL-BCN-01,B,10,4845.9,773.0,153,0.789,0.16,2
2025-03-27,CL-BCN-02,B,10,4888.9,1167.0,127,0.727,0.239,3
2025-03-27,CL-BIO-01,E,10,5120.8,815.2,120,0.855,0.159,1
2025-03-27,CL-MAD-01,A,10,4499.5,840.0,161,0.835,0.187,4
2025-03-27,CL-MAD-02,A,10,4779.8,648.4,135,0.813,0.136,3
2025-03-27,CL-MAD-03,A,11,4941.1,1030.7,144,0.614,0.209,4
2025-03-27,CL-SEV-01,D,10,10497.5,3362.3,85,0.431,0.32,2
2025-03-27,CL-VLC-01,C,11,5225.3,1266.5,133,0.747,0.242,1
2025-03-27,CL-VLC-02,C,11,5366.5,1298.0,147,0.688,0.242,5
2025-03-28,CL-BCN-01,B,11,5387.4,855.5,150,0.723,0.159,9
2025-03-28,CL-BCN-02,B,9,4411.2,1194.7,126,0.799,0.271,4
2025-03-28,CL-BIO-01,E,8,4009.3,424.6,80,0.824,0.106,0
2025-03-28,CL-MAD-01,A,9,4333.6,709.9,155,0.703,0.164,11
2025-03-28,CL-MAD-02,A,8,3720.2,748.5,90,0.81,0.201,3
2025-03-28,CL-MAD-03,A,11,5103.3,1162.2,161,0.693,0.228,8
2025-03-28,CL-SEV-01,D,10,11025.3,3218.2,98,0.579,0.292,1
2025-03-28,CL-VLC-01,C,10,,,109,0.729,,1
2025-03-28,CL-VLC-02,C,9,4426.6,1007.3,90,0.729,0.228,4
2025-03-29,CL-BCN-01,B,8,3959.9,772.8,106,0.776,0.195,2
2025-03-29,CL-BCN-02,B,7,3464.1,650.0,89,0.768,0.188,7
2025-03-29,CL-BIO-01,E,7,3775.0,498.6,83,0.795,0.132,0
2025-03-29,CL-MAD-01,A,8,3595.7,665.0,116,0.855,0.185,9
2025-03-29,CL-MAD-02,A,7,3018.8,276.5,99,0.771,0.092,6
2025-03-29,CL-MAD-03,A,7,3062.1,584.0,104,0.865,0.191,2
2025-03-29,CL-SEV-01,D,6,6364.3,2203.5,43,0.618,0.346,0
2025-03-29,CL-VLC-01,C,7,3229.7,771.8,85,0.71,0.239,2
2025-03-29,CL-VLC-02,C,8,3833.8,887.4,108,0.783,0.231,1
2025-03-30,CL-BCN-01,B,3,1686.1,397.5,38,0.783,0.236,1
2025-03-30,CL-BCN-02,B,3,1388.8,308.3,44,0.797,0.222,1
2025-03-30,CL-BIO-01,E,3,1543.1,180.3,41,0.859,0.117,2
2025-03-30,CL-MAD-01,A,3,1321.3,237.9,49,0.731,0.18,4
2025-03-30,CL-MAD-02,A,3,1335.6,293.4,48,0.99,0.22,2
2025-03-30,CL-MAD-03,A,3,1539.0,329.1,42,0.733,0.214,3
2025-03-30,CL-SEV-01,D,3,3187.3,1051.1,29,0.483,0.33,0
2025-03-30,CL-VLC-01,C,3,1272.1,345.2,39,0.655,0.271,1
2025-03-30,CL-VLC-02,C,3,1245.5,313.1,38,0.586,0.251,2
2025-03-31,CL-BCN-01,B,10,4808.9,1258.4,141,0.739,0.262,4
2025-03-31,CL-BCN-02,B,8,4135.8,1118.1,111,0.725,0.27,3
2025-03-31,CL-BIO-01,E,9,4565.0,719.1,102,0.827,0.158,1
2025-03-31,CL-MAD-01,A,9,4233.5,478.3,135,0.655,0.113,4
2025-03-31,CL-MAD-02,A,11,5108.6,878.7,158,0.817,0.172,7
2025-03-31,CL-MAD-03,A,8,3836.2,703.3,104,0.83,0.183,5
2025-03-31,CL-SEV-01,D,9,10158.4,3876.3,74,0.645,0.382,3
2025-03-31,CL-VLC-01,C,9,4156.4,774.5,107,0.711,0.186,1
2025-03-31,CL-VLC-02,C,10,4989.2,1228.5,127,0.762,0.246,6
2025-04-01,CL-BCN-01,B,11,5721.6,1184.6,137,0.77,0.207,2
2025-04-01,CL-BCN-02,B,10,4785.9,857.5,122,0.701,0.179,1
2025-04-01,CL-BIO-01,E,9,4440.7,525.6,110,0.723,0.118,2
2025-04-01,CL-MAD-01,A,11,4828.3,878.8,164,0.771,0.182,6
2025-04-01,CL-MAD-02,A,10,4752.4,931.2,145,0.863,0.196,6
2025-04-01,CL-MAD-03,A,9,4065.2,755.1,145,0.677,0.186,5
2025-04-01,CL-SEV-01,D,11,11323.3,3214.3,86,0.535,0.284,2
2025-04-01,CL-VLC-01,C,9,4598.2,1037.6,106,0.617,0.226,0
2025-04-01,CL-VLC-02,C,11,5418.1,1426.0,123,0.731,0.263,2
2025-04-02,CL-BCN-01,B,9,4630.9,1210.2,131,0.779,0.261,7
2025-04-02,CL-BCN-02,B,11,5468.4,1001.0,145,0.65,0.183,3
2025-04-02,CL-BIO-01,E,9,4427.5,468.5,111,0.883,0.106,1
2025-04-02,CL-MAD-01,A,9,3989.5,808.7,112,0.671,0.203,4
2025-04-02,CL-MAD-02,A,12,5411.7,973.9,164,0.809,0.18,6
2025-04-02,CL-MAD-03,A,10,4699.8,770.9,118,0.797,0.164,3
2025-04-02,CL-SEV-01,D,11,11578.7,3730.5,85,0.586,0.322,0
2025-04-02,CL-VLC-01,C,11,5138.9,1244.3,124,0.66,0.242,5
2025-04-02,CL-VLC-02,C,11,5190.0,1197.6,128,0.684,0.231,5
2025-04-03,CL-BCN-01,B,9,4481.5,691.8,121,0.688,0.154,3
2025-04-03,CL-BCN-02,B,10,5047.5,1065.5,151,0.763,0.211,6
2025-04-03,CL-BIO-01,E,10,5080.6,468.3,146,0.792,0.092,5
2025-04-03,CL-MAD-01,A,10,4546.1,777.4,124,0.746,0.171,2
2025-04-03,CL-MAD-02,A,10,4774.0,656.6,156,0.764,0.138,3
2025-04-03,CL-MAD-03,A,11,4899.6,636.6,162,0.722,0.13,4
2025-04-03,CL-SEV-01,D,10,10829.3,3926.7,60,0.539,0.363,2
2025-04-03,CL-VLC-01,C,11,5192.2,1282.6,152,0.793,0.247,3
2025-04-03,CL-VLC-02,C,9,4440.6,1074.4,101,0.703,0.242,2
2025-04-04,CL-BCN-01,B,10,4762.2,911.2,140,0.783,0.191,4
2025-04-04,CL-BCN-02,B,9,4656.2,985.0,96,0.72,0.212,2
2025-04-04,CL-BIO-01,E,10,5274.7,737.6,111,0.831,0.14,1
2025-04-04,CL-MAD-01,A,10,4657.6,760.4,125,0.813,0.163,7
2025-04-04,CL-MAD-02,A,9,4044.5,662.8,118,0.793,0.164,6
2025-04-04,CL-MAD-03,A,11,4949.5,757.9,145,0.776,0.153,5
2025-04-04,CL-SEV-01,D,10,11291.0,3750.0,80,0.71,0.332,3
2025-04-04,CL-VLC-01,C,12,5731.4,1264.5,148,0.768,0.221,7
2025-04-04,CL-VLC-02,C,10,4666.8,1248.3,123,0.67,0.267,2
2025-04-05,CL-BCN-01,B,8,3895.2,698.9,106,0.747,0.179,3
2025-04-05,CL-BCN-02,B,7,3640.5,770.3,97,0.788,0.212,3
2025-04-05,CL-BIO-01,E,8,3921.2,724.7,88,0.768,0.185,0
2025-04-05,CL-MAD-01,A,7,3366.1,628.3,80,0.732,0.187,7
2025-04-05,CL-MAD-02,A,8,3814.6,823.1,118,0.794,0.216,9
2025-04-05,CL-MAD-03,A,7,3368.0,779.8,101,0.705,0.232,5
2025-04-05,CL-SEV-01,D,8,8759.6,2861.9,62,0.55,0.327,1
2025-04-05,CL-VLC-01,C,7,3424.5,585.1,80,0.702,0.171,1
2025-04-05,CL-VLC-02,C,8,3990.8,799.0,97,0.671,0.2,0
2025-04-06,CL-BCN-01,B,3,1378.1,233.7,34,0.733,0.17,1
2025-04-06,CL-BCN-02,B,3,1557.6,267.7,38,0.784,0.172,1
2025-04-06,CL-BIO-01,E,3,1606.4,267.8,45,0.831,0.167,0
2025-04-06,CL-MAD-01,A,3,1355.3,284.6,49,0.73,0.21,3
2025-04-06,CL-MAD-02,A,3,1482.6,306.4,39,0.685,0.207,3
2025-04-06,CL-MAD-03,A,3,1244.0,184.4,38,0.778,0.148,2
2025-04-06,CL-SEV-01,D,3,3763.5,1454.9,25,0.66,0.387,0
2025-04-06,CL-VLC-01,C,3,1609.3,364.8,31,0.664,0.227,0
2025-04-06,CL-VLC-02,C,3,1572.1,308.8,32,0.816,0.196,1
2025-04-07,CL-BCN-01,B,11,5530.6,1098.8,144,0.712,0.199,4
2025-04-07,CL-BCN-02,B,11,5371.3,1278.4,136,0.737,0.238,6
2025-04-07,CL-BIO-01,E,9,4772.4,640.8,87,0.877,0.134,0
2025-04-07,CL-MAD-01,A,10,4636.1,772.1,134,0.766,0.167,6
2025-04-07,CL-MAD-02,A,12,5353.1,671.5,193,0.713,0.125,12
2025-04-07,CL-MAD-03,A,12,5402.3,1101.7,176,0.808,0.204,14
2025-04-07,CL-SEV-01,D,11,11396.6,3923.9,83,0.556,0.344,4
2025-04-07,CL-VLC-01,C,9,4602.1,1155.4,122,0.667,0.251,1
2025-04-07,CL-VLC-02,C,11,5184.5,1396.1,177,0.71,0.269,4
2025-04-08,CL-BCN-01,B,12,6057.3,1484.1,166,0.713,0.245,9
2025-04-08,CL-BCN-02,B,9,4675.5,1075.6,108,0.852,0.23,4
2025-04-08,CL-BIO-01,E,9,4449.8,412.1,104,0.79,0.093,1
2025-04-08,CL-MAD-01,A,12,5705.6,914.0,180,0.805,0.16,9
2025-04-08,CL-MAD-02,A,13,5758.5,1126.6,179,0.797,0.196,8
2025-04-08,CL-MAD-03,A,11,4883.8,1025.7,149,0.713,0.21,4
2025-04-08,CL-SEV-01,D,9,10066.9,3720.3,75,0.555,0.37,4
2025-04-08,CL-VLC-01,C,10,4941.3,1054.0,114,0.775,0.213,2
2025-04-08,CL-VLC-02,C,11,5276.8,1250.4,125,0.616,0.237,3
2025-04-09,CL-BCN-01,B,11,5532.7,1507.6,121,0.715,0.272,4
2025-04-09,CL-BCN-02,B,10,4818.6,833.0,124,0.761,0.173,3
2025-04-09,CL-BIO-01,E,10,4950.1,759.5,129,0.806,0.153,3
2025-04-09,CL-MAD-01,A,11,4864.5,933.8,168,0.777,0.192,5
2025-04-09,CL-MAD-02,A,11,5258.3,875.4,171,0.779,0.166,11
2025-04-09,CL-MAD-03,A,11,5126.9,817.2,157,0.649,0.159,5
2025-04-09,CL-SEV-01,D,9,9788.3,3578.5,63,0.582,0.366,1
2025-04-09,CL-VLC-01,C,11,5306.1,1064.2,132,0.67,0.201,4
2025-04-09,CL-VLC-02,C,11,5423.4,1263.7,143,0.712,0.233,6
2025-04-10,CL-BCN-01,B,10,4966.0,1359.9,146,0.716,0.274,4
2025-04-10,CL-BCN-02,B,10,4834.6,1038.9,104,0.738,0.215,1
2025-04-10,CL-BIO-01,E,9,4574.0,539.4,138,0.953,0.118,0
2025-04-10,CL-MAD-01,A,11,5092.1,1068.4,163,0.71,0.21,8
2025-04-10,CL-MAD-02,A,12,5581.7,1071.0,170,0.883,0.192,9
2025-04-10,CL-MAD-03,A,9,4221.0,899.2,105,0.829,0.213,7
2025-04-10,CL-SEV-01,D,10,10411.2,3355.2,79,0.623,0.322,1
2025-04-10,CL-VLC-01,C,11,5376.9,1331.0,113,0.66,0.248,2
2025-04-10,CL-VLC-02,C,9,4593.9,999.3,105,0.604,0.218,3
2025-04-11,CL-BCN-01,B,12,5791.4,1354.5,168,0.639,0.234,0
2025-04-11,CL-BCN-02,B,11,5399.6,1189.1,160,0.784,0.22,5
2025-04-11,CL-BIO-01,E,10,5228.2,706.0,123,0.935,0.135,2
2025-04-11,CL-MAD-01,A,11,5193.7,901.3,125,0.828,0.174,7
2025-04-11,CL-MAD-02,A,10,4731.3,639.1,147,0.806,0.135,4
2025-04-11,CL-MAD-03,A,11,4877.2,857.8,143,0.727,0.176,6
2025-04-11,CL-SEV-01,D,11,11705.3,4382.0,53,0.5,0.374,0
2025-04-11,CL-VLC-01,C,9,4546.0,1273.4,112,0.667,0.28,3
2025-04-11,CL-VLC-02,C,10,4806.0,1177.4,129,0.711,0.245,3
2025-04-12,CL-BCN-01,B,7,3519.0,660.3,83,0.765,0.188,1
2025-04-12,CL-BCN-02,B,9,4388.9,782.1,123,0.729,0.178,2
2025-04-12,CL-BIO-01,E,7,3551.4,583.8,74,0.736,0.164,2
2025-04-12,CL-MAD-01,A,8,3747.4,603.0,113,0.772,0.161,11
2025-04-12,CL-MAD-02,A,8,3504.6,738.7,123,0.837,0.211,3
2025-04-12,CL-MAD-03,A,8,3891.1,706.1,121,0.794,0.181,5
2025-04-12,CL-SEV-01,D,7,8040.0,2578.8,56,0.627,0.321,2
2025-04-12,CL-VLC-01,C,7,3657.3,905.0,93,0.688,0.247,0
2025-04-12,CL-VLC-02,C,8,3743.1,969.9,93,0.755,0.259,2
2025-04-13,CL-BCN-01,B,3,1514.4,279.7,43,0.725,0.185,1
2025-04-13,CL-BCN-02,B,3,1724.5,310.0,38,0.827,0.18,2
2025-04-13,CL-BIO-01,E,3,1474.3,182.1,35,0.856,0.124,0
2025-04-13,CL-MAD-01,A,3,1267.0,216.0,46,0.767,0.17,0
2025-04-13,CL-MAD-02,A,3,1483.4,250.0,41,0.745,0.169,2
2025-04-13,CL-MAD-03,A,3,1306.2,263.7,43,0.778,0.202,0
2025-04-13,CL-SEV-01,D,3,3745.7,1208.3,22,0.572,0.323,0
2025-04-13,CL-VLC-01,C,3,1558.1,338.7,34,0.62,0.217,1
2025-04-13,CL-VLC-02,C,3,1339.0,323.9,32,0.787,0.242,1
2025-04-14,CL-BCN-01,B,11,5386.0,962.5,153,0.783,0.179,6
2025-04-14,CL-BCN-02,B,10,4767.0,986.4,99,0.786,0.207,6
2025-04-14,CL-BIO-01,E,11,5451.1,747.0,162,0.656,0.137,1
2025-04-14,CL-MAD-01,A,11,5165.0,885.1,134,0.835,0.171,4
2025-04-14,CL-MAD-02,A,10,4419.7,484.9,144,0.725,0.11,10
2025-04-14,CL-MAD-03,A,11,5151.5,818.0,182,0.764,0.159,5
2025-04-14,CL-SEV-01,D,10,10564.8,3692.2,99,0.605,0.349,2
2025-04-14,CL-VLC-01,C,10,4996.8,1076.9,108,0.709,0.216,1
2025-04-14,CL-VLC-02,C,9,4424.4,732.4,107,0.809,0.166,5
2025-04-15,CL-BCN-01,B,9,4574.7,1186.1,118,0.872,0.259,1
2025-04-15,CL-BCN-02,B,12,5947.1,1234.8,137,0.851,0.208,2
2025-04-15,CL-BIO-01,E,11,5690.2,401.2,146,0.848,0.071,0
